,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Basin_ID
109,0.3044373393058777,4.234097957611084,2.0576923865366963,0.24157186410309317,0.46132394671440125,0.6682899594306946,-0.1393149197101593,0.5816582785303175,-51.34228467941284,-7.248357372007252,-458.74448421449404,0.7894736842105263,camels_02246000
110,0.27259552478790283,1.3783704042434692,1.174040205548119,0.45728527321829826,0.7740553021430969,1.248803973197937,0.12907607853412628,0.5738722596485765,-27.08854079246521,-51.73651169083521,-8.286165812723029,1.4705882352941178,camels_02296500
111,0.3280073404312134,2.583817481994629,1.6074257314086486,0.42073769562500396,0.7053818702697754,1.2940019369125366,0.12973886728286743,0.5971255332044832,-36.41846477985382,-39.04157333456097,-8.556389960802132,1.6153846153846154,camels_02297310
112,0.4781673550605774,1.1443092823028564,1.0697239280781077,0.6821530328486374,1.0014947652816772,1.1925171613693237,0.12353845685720444,0.7470936877371981,-0.9152442216873169,-4.957920629113294,-391.148296944108,0.9285714285714286,camels_02298123
113,0.2996342182159424,7.091506004333496,2.6629881720228306,0.31219062212088067,0.4930671155452728,0.8704970479011536,-0.055782657116651535,0.5535363661455109,-53.72253060340881,-11.8346201610742,6.908621471370423,0.5384615384615384,camels_02298608
114,0.25909048318862915,7.722415924072266,2.7789235189317942,0.3024150487668896,0.5074229836463928,1.0582698583602905,0.022096803411841393,0.5094928433205579,-51.170653104782104,-12.31971580255195,5.417536760081693,0.9375,camels_02299950
115,0.37125152349472046,0.6936441659927368,0.8328530278462922,0.5223257627500266,0.7574737668037415,1.1743841171264648,0.0723196491599083,0.6272482289270764,-22.933998703956604,-86.85613572503115,-1014597851562.5,1.875,camels_02310947
116,0.4451518654823303,0.46530190110206604,0.682130413558922,0.4383132931233866,0.5431813597679138,1.0770660638809204,0.033711522817611694,0.6824003960702969,-43.824249505996704,-60.13747247806833,33.52748199548348,1.3333333333333333,camels_02312200
117,0.2771443724632263,0.8331353068351746,0.9127624591508869,0.5778851760682857,0.9788637161254883,1.2164751291275024,0.11905799061059952,0.6382366788131923,-0.579044921323657,-52.98553847943174,-1923.8039679307594,0.7333333333333333,camels_02324400
118,0.43510764837265015,7.118475437164307,2.6680471204917477,0.584180115699068,0.7627784013748169,1.0782783031463623,0.03858891502022743,0.667577683387112,-25.84688365459442,-52.17628351120101,-943.8866995976731,1.0625,camels_02327100
119,0.16861999034881592,15.927022933959961,3.9908674412914245,0.13568145632322204,0.3825373649597168,0.8513559699058533,-0.03991491347551346,0.4137480135726389,-56.79357647895813,-22.198250124701932,-14.138803444326253,1.05,camels_02342933
120,0.41889601945877075,4.097542762756348,2.0242388107030127,0.25422801151014907,0.43285220861434937,0.59526127576828,-0.17103137075901031,0.7340943651410059,-54.75659966468811,-25.384969612487176,-1148.0045996917004,0.6842105263157895,camels_02349900
121,0.5712004601955414,1.0832605361938477,1.040798028530919,0.5473669322187802,0.7178009152412415,0.7188215851783752,-0.20164866745471954,0.7851068413170033,-19.88610029220581,-0.12247765893147965,-1428.738072487058,1.3333333333333333,camels_02350900
122,0.28059524297714233,7.042653560638428,2.6537998343202953,0.16662205870174074,0.36866867542266846,0.6227521896362305,-0.1784021556377411,0.6080514814089758,-53.63112688064575,-3.1590519715673144,-1091.3593208994303,0.47368421052631576,camels_02361000
